city,spot_name,strategy_sum,star,intro,rank,lng,lat,comment_sum,visitors
台北,法主公庙,1,width:0%,法主公庙位于南京西路344巷，建于清光绪19年（1887）。相传对祈求生意兴隆、疾病痊愈很灵验，是大稻埕地区香火很盛的庙宇。每年农历9月22日是法主公圣诞，这天举行的“大龟会”非常著名，来庙乞龟、还龟的善男信女很多；根据习俗，向法主公乞龟许愿…,台北景点排名第,121.512112,25.052885,0,0%
台北,青年公园,4,width:100%,青年公园位于水源路和克难街口，是台北市面积最大的公园。园内设施包括高尔夫球场、体育馆、游泳池、网球场、溜冰场等，十分完善。,台北景点排名第,121.505209,25.023198,0,0%
台北,碧湖公园,1,width:0%,碧湖公园位于内湖路二段，是内湖旧日湖泊遗址之一，目前是由台北市政府工务局公园路灯管理处所管理。碧湖亦可称“大埤湖”，湖面约占八公顷，东面紧临复兴剧校，西面有高级住宅区，北面是茂林的小山丘，为附近居民日常休闲运动的好去处。湖畔设有游…,台北景点排名第,121.582839,25.08384,0,0%
台北,台北市铁观音包种茶研发推广中心,1,width:00%,,台北景点排名第,121.6045695,24.9719615,2,0%
台北,至德园,1,width:0%,"至德园位于至善路与故宫路交叉口，由于林木绿荫，不注意的话，很容易以为是一般民房社区。
园区面积不大，目前是免费参观，入口处是一个别致的古典圆拱门，步道小径，别有一般清幽！当你夏日步入莲荷池畔时，可别吓着了，这里的荷花正盛大欢迎您的…",台北景点排名第,121.546498,25.097977,0,0%
台北,旧庄茶山,1,width:0%,,台北景点排名第,121.607409,25.053315,0,0%
台北,台北清真寺,1,width:74%,,台北景点排名第,121.5445107,25.0312511,11,0%
台北,台湾关渡庙,1,width:00%,关渡宫原称灵山庙，位于灵山山顶，约在1661年创立，是台湾北部最古老的妈祖庙。,台北景点排名第,121.463953,25.117701,1,0%
台北,华江桥雁鸭公园,0,width:0%,"华江桥雁鸭公园位于万华区淡水河畔，面积广大，由华江桥下望，可见一片绿野草坪，风光极佳！园内设有篮球场、溜冰场、休憩凉亭、健身步道及多处座椅，是万华人的最爱!
“雁鸭公园”的由来，是因为此处的环境型态，为沼泽且芦苇丛丛，河中沙洲浅滩，…",台北景点排名第,121.489921,25.035912,0,0%
台北,新光人寿保险摩天大楼,1,width:86%,,台北景点排名第,121.525746,25.0489325,18,0%
台北,林口度假村,0,width:0%,林口山谷渡假村是一处森林游乐区，位于林口乡下福村，原为小小世界乐园，占地约有25顷，主要规划地理奇观、文化教育及休闲育乐三部分，其中休闲育乐区有20余项设施，包括体能训练区、吉普车赛车跑道、游泳池、烤肉露营区等多样的游乐享受。地理奇观…,台北景点排名第,121.299838,25.118251,0,0%
台北,芝山岩文化遗址,1,width:00%,"芝山岩俗称圆山仔，位于台北市士林区通向外双溪与阳明山之间交叉路口的一座孤山上，海拔约50米，四周岩壁断直垂立，林木参天，环境清幽。山中有数百种原生林种和许多古迹、名胜。
据载这里原是漳州人迁台发迹之地，故取漳州名胜“芝山”为名，现存…",台北景点排名第,121.53289,25.101685,0,0%
台北,儿童交通博物馆,1,width:0%,,台北景点排名第,121.5318587625,25.0262698675,0,0%
台北,大湖公园 (防灾公园）,1,width:98%,,台北景点排名第,121.6134708,25.0853062,16,0%
台北,中影文化城,1,width:0%,中影文化城位于士林区至善路，离双溪公园仅有0.8公里，与东吴大学为邻，提供电影拍摄之用，场景包括仿古设计的古城门、护城河、碉堡，城内有茶楼、酒楼、四合院等，开放给游客参观；还有奇幻乐园、蜡像馆、恐怖迷洞、恐龙世界馆、伟人馆、立体电影…,台北景点排名第,121.543814,25.097274,0,0%
台北,台北艺术大学,2,width:80%,,台北景点排名第,121.4761901657,25.1385250092,17,0%
台北,关渡自然公园,2,width:98%,欣赏关渡自然的湿地风貌，园区还会经常举办主题展区、假日讲座等活动。,台北景点排名第,121.4814315,25.1221219,23,0%
台北,福林公园,1,width:0%,"福林公园位于士林官邸对面福林路上，为台北市长黄大洲任内所建，1990年12月25日正式启用，是一个以山水景观石雕为其主题的公园！
本园的石雕由雕刻家黎志文先生采天然石材制作而成，其内容以大自然之事物景象为主体，作品分别有云、瀑布、山、能等…",台北景点排名第,121.529463,25.095665,0,0%
台北,林安泰古厝,1,width:92%,,台北景点排名第,121.5407048,25.0752243,27,0%
台北,文山市民农园,1,width:100%,,台北景点排名第,121.6015303,24.9774132,3,0%
台北,明德乐园,0,width:80%,"位于士林内双溪的俪人谷，是一个人工化的游乐园，园内规划为四区，有游乐设施、森林公园、游泳池、烤肉露营区，兼具现代化及田野乐趣,是假日休闲好去处。俪人瀑布位于俪人谷的尽头，蓊郁的山林、幽静的溪谷，在此可从事露营烤肉等活动。",台北景点排名第,121.566285,25.113685,0,0%
台北,皇帝殿,0,width:0%,皇帝殿位于石碇乡，是台北县热门的郊山，交通便利。皇帝殿有东、西二峰，海拔皆在570公尺左右，瘦脊的棱线贯穿其左右，攀登时须集中精神，小心翼翼跨步，或采“骑马”姿式，用屁股慢慢挪移而行，十分有趣。在皇帝殿山麓南侧，有一私人辟建的山林露…,台北景点排名第,121.671178,24.982473,0,0%
台北,信手坊,1,width:0%,,台北景点排名第,121.4665749,24.9778119,0,0%
台北,艺术家联谊中心,0,width:0%,"在台北市立美术馆旁，耸立着一栋都铎式建筑，时时吸引着各地婚纱业者前来取景，它就是美名－艺术家联谊中心。
艺术家联谊中心又名圆山别馆，或美术家联谊中心，在台北市中山北路三段181号，现内为一咖啡简餐馆。这栋建筑算来历史悠久！于公元1914年…",台北景点排名第,121.524689,25.072636,0,0%
台北,仙迹岩山,0,width:86%,,台北景点排名第,121.5583222,24.9959954,5,0%
台北,南港公园,1,width:80%,"位于台北南港区三面环山，园区约占地6万坪，“远山含笑”是在南港公园牌坊前远眺给你的第一印象。
青山碧野、红花绿叶，永远是一幅最美丽的彩绘和大自然的杰作，南港公园几乎都拥有了！园内有湖泊、拱桥、凉亭数座，儿童游乐区、曲折迂回步道，环湖…",台北景点排名第,121.592003,25.043092,1,0%
台北,周氏节孝坊,1,width:90%,,台北景点排名第,121.5082504,25.1368824,14,0%
台北,圆觉寺,2,width:0%,位于碧山路39号，供奉观世音菩萨，1923年由达净法师创建，1978年完成目前的规模，庙宇建筑庄严肃穆。寺前下方的溪谷有一圆觉瀑布，又称内湖瀑布，涓涓流水，是戏水消暑的好去处。,台北景点排名第,121.590925,25.09779,0,0%
台北,惠济宫,2,width:0%,,台北景点排名第,121.5372155443,25.1090671408,0,0%
台北,台湾基督长老教会 敦化教会,0,width:0%,,,121.5589558,25.0637467,0,0%
台北,福尔摩沙四面佛,0,width:0%,,,121.5493333,25.0559576,0,0%
台北,台北振天宫 荣府王爷,0,width:0%,,,121.5553337,25.0602837,0,0%
台北,财团法人国策研究院文教基金会,0,width:0%,,,121.5497268,25.0574502,0,0%
台北,民有二号公园,0,width:0%,,,121.5566001,25.063115,0,0%
台北,民有三号公园,0,width:0%,,,121.5578905,25.0620884,0,0%
台北,复华公园,0,width:0%,,,121.5500443,25.056471,0,0%
台北,延寿一号公园,0,width:00%,,,121.5665502,25.0611196,0,0%
台北,精忠公园,0,width:00%,,,121.5622846,25.0628124,0,0%
台北,台湾时轮佛学会,0,width:00%,,,121.5611873,25.0571563,0,0%
台北,台北市巴麦佛学会,0,width:00%,,,121.5573451,25.0647188,0,0%
台北,和平法盛洲佛学院,0,width:00%,,,121.564502,25.0614352,0,0%
台北,浸信会 颂德堂,0,width:00%,,,121.5577084,25.0673402,0,0%
台北,台北爱主教会,0,width:00%,,,121.5638424,25.0617248,0,0%
台北,佛光山普门寺,0,width:00%,,,121.5566595,25.0652603,0,0%
台北,延寿二号公园,0,width:00%,,,121.5631408,25.0608178,0,0%
台北,台北市召会七十二会所,0,width:00%,,,121.5620814,25.0615557,0,0%
台北,基督教浸信会颂恩堂,0,width:00%,,,121.5622919,25.0572718,0,0%
台北,社团法人台北市磐石福音遍传协会,0,width:00%,,,121.5589909,25.0664981,0,0%
台北,富锦五号公园,0,width:00%,,,121.5638385,25.0623992,0,0%
台北,伏羲八卦庙,0,width:00%,,,121.554664,25.0670139,0,0%
台北,富锦六号公园,0,width:00%,,,121.5632221,25.061716,0,0%
台北,北投天宝圣道宫,0,width:00%,,,121.5290607,25.1414015,0,0%
台北,林泉公园,0,width:00%,,,121.5252869,25.1443073,0,0%
台北,土地公(中正山福德祠),0,width:00%,,,121.5223487,25.1591072,0,0%
台北,台北市敏珠林佛学会,0,width:00%,,,121.522494,25.1435001,0,0%
台北,无极地海山金露天宫,0,width:00%,,,121.557492,25.1702953,0,0%
台北,中正山观景台,0,width:00%,,,121.5262844,25.1607434,0,0%
台北,猴崁湖田国小步道,0,width:00%,,,121.5486523,25.1701314,0,0%
台北,日月池(牛奶池),0,width:00%,,,121.5603704,25.1568251,0,0%
台北,北投龙云寺,0,width:00%,,,121.528365,25.1408416,0,0%
台北,十八份张公圣君庙,0,width:00%,,,121.5266994,25.1522534,0,0%
台北,龙泉宫,0,width:00%,,,121.5416971,25.1517893,0,0%
台北,东升步道,0,width:00%,,,121.5406893,25.159444,0,0%
台北,福德宫,0,width:00%,,,121.5526922,25.1601155,0,0%
台北,十八份福德宫,0,width:00%,,,121.5325118,25.1504157,0,0%
台北,杜鹃‧茶花园,0,width:00%,,,121.553984,25.1571428,0,0%
台北,天台彩霞宫,0,width:00%,,,121.5411024,25.1511743,0,0%
台北,佛桦静舍,0,width:00%,,,121.5486905,25.1548722,0,0%
台北,北农仙人掌园,0,width:00%,,,121.5461762,25.161984,0,0%
台北,妙天宫,0,width:00%,,,121.5416791,25.1495712,0,0%
台北,曹家顶坪樱田,0,width:00%,,,121.5532012,25.1593312,0,0%
台北,女巫石瀑,0,width:00%,,,121.5225682,25.1414649,0,0%
台北,法雨寺(北投),0,width:00%,,,121.5281335,25.1510782,0,0%
台北,湖山国小步道,0,width:00%,,,121.5496255,25.1544859,0,0%
台北,草山御宾馆,0,width:00%,,,121.5611123,25.154436,0,0%
台北,青村介寿堂,0,width:00%,,,121.5605423,25.1573767,0,0%
台北,永福宫,0,width:00%,,,121.5382319,25.1463334,0,0%
台北,竹子湖福德宫,0,width:00%,,,121.5433632,25.1741545,0,0%
台北,湖山绿地,0,width:00%,,,121.5532261,25.1549426,0,0%
台北,八卦升旗台,0,width:00%,,,121.5604161,25.1563196,0,0%
台北,阳明禅寺,0,width:00%,,,121.5492164,25.156463,0,0%
台北,梨洲楼,0,width:00%,,,121.5611269,25.1578171,0,0%
台北,猴崁圳古道,0,width:00%,,,121.5420993,25.1712801,0,0%
台北,紫明溪步道,0,width:00%,,,121.5549423,25.1665167,0,0%
台北,饶河街观光夜市,5,width:94%,数百家特色小吃，卤肉饭、药炖排骨、尝过难忘！,台北景点排名第,121.5876976,25.0541008,447,0%
台北,宁夏夜市,9,width:92%,台湾有名的夜市之一，夜晚各色小吃齐聚道路中央，非常热闹。,台北景点排名第,121.5257984,25.0596713,353,0%
台北,台北101大楼,216,width:94%,台北的标志性建筑，每年的跨年烟火表演吸引数十万人前来观赏。,台北景点排名第,121.5750696,25.0366224,3942,68%
台北,台北故宫博物院,170,width:96%,中华文化的精髓，翠玉白菜、肉形石、毛公鼎、汝窑瓷器和各式书画为镇馆之宝。,台北景点排名第,121.5587581,25.1058026,5119,60%
台北,中正纪念堂,126,width:94%,参观底层的纪念展及四楼的整点仪队换岗仪式。,台北景点排名第,121.5305902,25.0385602,1479,52%
台北,淡水渔人码头,76,width:96%,淡水河入海口的码头，在堤岸咖啡悠闲体验渔港风情，在情人桥上欣赏淡江夕照。,新北景点排名第,121.4220501,25.187034,811,29%
台北,野柳地质公园,40,width:96%,怪石嶙峋的狭长海岬，酷似女王头像的蕈状岩石是标志性景观。,新北景点排名第,121.7007884,25.2098538,1238,21%
台北,淡江中学,12,width:86%,因周杰伦电影《不能说的秘密》名声大噪，漫步其中回忆校园青春时光。,淡水区景点排名第,121.448038,25.1804,257,23%
台北,西门红楼,73,width:94%,百年建筑，西门町的醒目地标，楼内的文创小店值得参观选购。,台北景点排名第,121.5173471,25.0449146,602,29%
台北,国立国父纪念馆,104,width:94%,铜像大厅可观看每天9:00-17:00整点庄严隆重的的换岗仪式。,台北景点排名第,121.5704442,25.0434631,517,37%
台北,风尾步道,0,width:00%,,,121.5393184,25.1575868,0,0%
台北,高心灵学苑,0,width:00%,,,121.5283469,25.1413998,0,0%
台北,福德祠,0,width:00%,,,121.5489376,25.1738219,0,0%
台北,灵惠庙,0,width:00%,,,121.5283691,25.1531053,0,0%
台北,天竺寺,0,width:00%,,,121.5285159,25.1406935,0,0%
台北,巴旅馆,0,width:00%,,,121.5596687,25.1511162,0,0%
台北,林泉慈惠堂,0,width:00%,,,121.5262323,25.1406496,0,0%
台北,福林宫,0,width:00%,,,121.5244431,25.1439383,0,0%
台北,大埔农场纱帽山,0,width:00%,,,121.5448335,25.1481429,0,0%
台北,大同之家福德宫,0,width:00%,,,121.5333201,25.1490521,0,0%
台北,阳明山光泉寺,0,width:00%,,,121.5440428,25.1801335,0,0%
台北,佛宝塔,0,width:00%,,,121.5294837,25.1385674,0,0%
台北,第56番 金轮山 泰山寺 地藏菩萨,0,width:00%,,,121.5532759,25.1680208,0,0%
台北,北投慈惠堂,0,width:00%,,,121.5246385,25.1462162,0,0%
台北,北投天台玉皇宫,0,width:00%,,,121.5266074,25.1413056,0,0%
台北,理天宫,0,width:00%,,,121.5230706,25.1419137,0,0%
台北,台北市观慧学会,0,width:00%,,,121.5196006,25.1443403,0,0%
台北,钟鼓峒,0,width:00%,,,121.5267228,25.1411578,0,0%
台北,十八份产业道路 樱花登山步道,0,width:00%,,,121.5392177,25.1562529,0,0%
台北,太子亭,0,width:00%,,,121.5535046,25.1514811,0,0%
台北,风动石,0,width:00%,,,121.5517203,25.1551102,0,0%
台北,弥陀寺,0,width:00%,,,121.5315034,25.1476845,0,0%
台北,大屯瀑布,0,width:00%,,,121.547162,25.1651731,0,0%
台北,紫明溪步道温泉露头,0,width:00%,,,121.5529767,25.1662022,0,0%
台北,大慈寺,0,width:00%,,,121.5259135,25.1536828,0,0%
台北,竹子湖观景台,0,width:00%,,,121.5505028,25.1705733,0,0%
台北,北投硫磺谷【福德宫】,0,width:00%,,,121.5331902,25.1473575,0,0%
台北,泉源纱帽步道-龙凤谷步道群,0,width:00%,,,121.5410744,25.149221,0,0%
台北,钟声幸福观景台 - 竹子湖海芋季,0,width:00%,,,121.5509561,25.1819539,0,0%
台北,顶湖福德宫,0,width:00%,,,121.5409736,25.1565895,0,0%
台北,中山新村,0,width:00%,,,121.5570868,25.154573,0,0%
台北,硫磺谷游憩区行义路观景台,0,width:00%,,,121.5355568,25.1488221,0,0%
台北,圣妈祠,0,width:00%,,,121.5268888,25.1523588,0,0%
台北,阳明医院旧址墙面,0,width:00%,,,121.5591738,25.1537034,0,0%
台北,妙音精舍,0,width:00%,,,121.52579,25.1422873,0,0%
台北,中正山步道岭头线,0,width:00%,,,121.5242401,25.1527591,0,0%
台北,硫磺谷温泉泡脚池,0,width:00%,,,121.5323592,25.146662,0,0%
台北,至妙寺,0,width:00%,,,121.5409608,25.1519728,0,0%
台北,青村国建馆,0,width:00%,,,121.5625424,25.1581715,0,0%
台北,万应公祠,0,width:00%,,,121.522381,25.1412702,0,0%
台北,健福宫,0,width:00%,,,121.5403598,25.1480013,0,0%
台北,海芋大道土地公,0,width:00%,,,121.5435053,25.1791446,0,0%
台北,北投天佛禅寺,0,width:00%,,,121.5260633,25.144446,0,0%
台北,午后阳光绣球花田,0,width:00%,,,121.5495207,25.1755618,0,0%
台北,星乃汤遗址（逸村大饭店）,0,width:00%,,,121.522489,25.1403396,0,0%
台北,曼陀寺,0,width:00%,,,121.5259134,25.141873,0,0%
台北,圣仁堂,0,width:00%,,,121.5257095,25.1427194,0,0%
台北,曹洞寺,0,width:00%,,,121.5271126,25.1405964,0,0%
台北,大坑福德宫,0,width:00%,,,121.5471345,25.1616032,0,0%
台北,台北北投岭脚九天宫,0,width:00%,,,121.519614,25.1459834,0,0%
台北,三合万寿祠,0,width:00%,,,121.5143903,25.1331626,0,0%
台北,自立长老会新北投教会,0,width:00%,,,121.509143,25.1452415,0,0%
台北,玉玄宫,0,width:00%,,,121.5125743,25.1408285,0,0%
台北,北投土坡场,0,width:00%,,,121.5085875,25.1155954,0,0%
台北,普照堂,0,width:00%,,,121.512716,25.1302889,0,0%
台北,北投广济堂,0,width:00%,,,121.5113439,25.1330388,0,0%
台北,章嘉活佛舍利塔塔迹,0,width:00%,,,121.5181842,25.1340299,0,0%
台北,北投基督徒聚会处,0,width:00%,,,121.5111399,25.1370839,0,0%
台北,有义公及土地公,0,width:00%,,,121.515626,25.1338805,0,0%
台北,北投 阳明山慈惠堂,0,width:00%,,,121.5184655,25.1366872,0,0%
台北,阳明黄帝神宫,0,width:00%,,,121.5086732,25.1371531,0,0%
台北,北投 波切不动明王尊,0,width:00%,,,121.5201567,25.1370858,0,0%
台北,天满宫,0,width:00%,,,121.4936173,25.1471554,0,0%
台北,法船石,0,width:00%,,,121.5196159,25.138134,0,0%
台北,保德宫,0,width:00%,,,121.5039304,25.1359264,0,0%
台北,奇岩一号公园,0,width:00%,,,121.5142381,25.1299384,0,0%
台北,创意水稻田,0,width:00%,,,121.5022658,25.1185289,0,0%
