scenicSpot,date,star,comment
星光大道,2018-12-0716:18:09,4,香港的外滩，毕竟是世界三大夜景之一，欣赏一下千万亿打造出的绝美夜景吧
星光大道,2018-12-0514:57:57,5,这里有很多影星及著名导演的手印和签名。。网红打卡地之一。。。
星光大道,2018-12-0423:49:42,3,就是一般般。。。没太多花头的地方
星光大道,2018-12-0213:46:50,5,去星光大道很方便，地铁就可以到达，沿着星光大道的手印走，有香港历来最出名的明星手印，还有李小龙的人物造型等等，附近有星巴克可以坐下来好好喝咖啡休息。
星光大道,2018-11-2623:41:57,4,到尖沙咀本想带着男友星光大道走一圈，结果一出码头，到处挤满了人，香港阿sir排着人墙维持秩序。这一幕似曾相识，和五一夜晚广州海心沙的情景一模一样。
星光大道,2018-11-2416:36:49,2,在修看不到只能周围吹吹风.
星光大道,2018-11-2116:27:37,5,星光大道是香港尖沙咀海岸的一段海滨长廊，位于梳士巴利花园南端至新世界中心之间。香港星光大道整体仿照好莱坞星光大道，为了表扬香港电影界的杰出人士而修建
星光大道,2018-11-2016:34:46,5,没错，星光大道正在装修，远远的拍一张维多利亚港，不知远方是雾是霾，铩羽而归。地上的文字很是文艺小清新。
星光大道,2018-11-2009:57:27,5,星光大道在整修所以在隔壁搞了一个星光广场所有的东西挪到了星光广场
星光大道,2018-11-1812:59:37,4,对于我这个能躺着绝不坐着，能坐着绝不站着的人来说，星光大道全程算是挺长的了，一路上就是欣赏维港景色，看看名人手印～
星光大道,2018-11-0915:17:58,5,好，不赶，高不赶，高不赶，高港澳港，让
星光大道,2019-01-2422:55:29,4,最大变化就是名人手印不在地上了，在海滨栏杆上，再也不用蹲在地上合影了，不过也少了份乐趣吧，【看点】107位名人掌印~
星光大道,2018-12-2613:11:02,5,友情提示：尖沙咀海滨长廊上的星光大道，自2015年以来因整修升级而暂时关闭，预计要到2019年2~3月份才恢复对外开放，所以大家这段时间就没必要跑过去了，免得白跑一趟咯。
星光大道,2018-12-1710:39:13,4,香港星光大道(英语:AvenueofStars)是位于香港九龙尖沙咀东部的尖沙咀海滨花园，沿新世界中心对出的维多利亚港。2003年，由新世界发展有限公司斥资4000万港元赞助兴建，旅游事务署、香港旅发局、康文署及香港电影金像奖协会建造，在2004年4月27日开幕，并移交予香港特别行政区政府，供市民休憩及游客观光。星光大道为表扬香港电影界的杰出人士的特色景点，仿效好莱坞星光大道，杰出电影工作者的芳名与手掌印镶嵌在特制的纪念牌匾，以年代依次排列在星光大道上，目前星光大道可容纳100名电影工作者的纪念牌匾。此外，星光大道也有多尊以电影拍摄情况及香港知名艺人为题材的塑像，供游人拍照留念，是热门的旅游景点。2015年10月8日，星光大道正式关闭，长达三年，实施优化尖沙咀海滨计划，至2018年年底工程完工。
星光大道,2018-12-1512:02:11,3,著名的香港星光大道，正好遇上翻新
星光大道,2018-12-0716:18:09,4,香港的外滩，毕竟是世界三大夜景之一，欣赏一下千万亿打造出的绝美夜景吧
星光大道,2018-12-0514:57:57,5,这里有很多影星及著名导演的手印和签名。。网红打卡地之一。。。
星光大道,2018-12-0423:49:42,3,就是一般般。。。没太多花头的地方
星光大道,2018-12-0213:46:50,5,去星光大道很方便，地铁就可以到达，沿着星光大道的手印走，有香港历来最出名的明星手印，还有李小龙的人物造型等等，附近有星巴克可以坐下来好好喝咖啡休息。
星光大道,2018-11-2623:41:57,4,到尖沙咀本想带着男友星光大道走一圈，结果一出码头，到处挤满了人，香港阿sir排着人墙维持秩序。这一幕似曾相识，和五一夜晚广州海心沙的情景一模一样。
星光大道,2018-11-2416:36:49,2,在修看不到只能周围吹吹风.
星光大道,2018-11-2116:27:37,5,星光大道是香港尖沙咀海岸的一段海滨长廊，位于梳士巴利花园南端至新世界中心之间。香港星光大道整体仿照好莱坞星光大道，为了表扬香港电影界的杰出人士而修建
星光大道,2018-11-2016:34:46,5,没错，星光大道正在装修，远远的拍一张维多利亚港，不知远方是雾是霾，铩羽而归。地上的文字很是文艺小清新。
星光大道,2018-11-2009:57:27,5,星光大道在整修所以在隔壁搞了一个星光广场所有的东西挪到了星光广场
星光大道,2018-11-1812:59:37,4,对于我这个能躺着绝不坐着，能坐着绝不站着的人来说，星光大道全程算是挺长的了，一路上就是欣赏维港景色，看看名人手印～
星光大道,2018-11-0915:17:58,5,好，不赶，高不赶，高不赶，高港澳港，让
星光大道,2019-01-2422:55:29,4,最大变化就是名人手印不在地上了，在海滨栏杆上，再也不用蹲在地上合影了，不过也少了份乐趣吧，【看点】107位名人掌印~
星光大道,2018-12-2613:11:02,5,友情提示：尖沙咀海滨长廊上的星光大道，自2015年以来因整修升级而暂时关闭，预计要到2019年2~3月份才恢复对外开放，所以大家这段时间就没必要跑过去了，免得白跑一趟咯。
星光大道,2018-12-1710:39:13,4,香港星光大道(英语:AvenueofStars)是位于香港九龙尖沙咀东部的尖沙咀海滨花园，沿新世界中心对出的维多利亚港。2003年，由新世界发展有限公司斥资4000万港元赞助兴建，旅游事务署、香港旅发局、康文署及香港电影金像奖协会建造，在2004年4月27日开幕，并移交予香港特别行政区政府，供市民休憩及游客观光。星光大道为表扬香港电影界的杰出人士的特色景点，仿效好莱坞星光大道，杰出电影工作者的芳名与手掌印镶嵌在特制的纪念牌匾，以年代依次排列在星光大道上，目前星光大道可容纳100名电影工作者的纪念牌匾。此外，星光大道也有多尊以电影拍摄情况及香港知名艺人为题材的塑像，供游人拍照留念，是热门的旅游景点。2015年10月8日，星光大道正式关闭，长达三年，实施优化尖沙咀海滨计划，至2018年年底工程完工。
星光大道,2018-12-1512:02:11,3,著名的香港星光大道，正好遇上翻新
星光大道,2018-12-0716:18:09,4,香港的外滩，毕竟是世界三大夜景之一，欣赏一下千万亿打造出的绝美夜景吧
星光大道,2018-12-0514:57:57,5,这里有很多影星及著名导演的手印和签名。。网红打卡地之一。。。
星光大道,2018-12-0423:49:42,3,就是一般般。。。没太多花头的地方
星光大道,2018-12-0213:46:50,5,去星光大道很方便，地铁就可以到达，沿着星光大道的手印走，有香港历来最出名的明星手印，还有李小龙的人物造型等等，附近有星巴克可以坐下来好好喝咖啡休息。
星光大道,2018-11-2623:41:57,4,到尖沙咀本想带着男友星光大道走一圈，结果一出码头，到处挤满了人，香港阿sir排着人墙维持秩序。这一幕似曾相识，和五一夜晚广州海心沙的情景一模一样。
星光大道,2018-11-2416:36:49,2,在修看不到只能周围吹吹风.
星光大道,2018-11-2116:27:37,5,星光大道是香港尖沙咀海岸的一段海滨长廊，位于梳士巴利花园南端至新世界中心之间。香港星光大道整体仿照好莱坞星光大道，为了表扬香港电影界的杰出人士而修建
星光大道,2018-11-2016:34:46,5,没错，星光大道正在装修，远远的拍一张维多利亚港，不知远方是雾是霾，铩羽而归。地上的文字很是文艺小清新。
星光大道,2018-11-2009:57:27,5,星光大道在整修所以在隔壁搞了一个星光广场所有的东西挪到了星光广场
星光大道,2018-11-1812:59:37,4,对于我这个能躺着绝不坐着，能坐着绝不站着的人来说，星光大道全程算是挺长的了，一路上就是欣赏维港景色，看看名人手印～
星光大道,2018-11-0915:17:58,5,好，不赶，高不赶，高不赶，高港澳港，让
星光大道,2019-01-2422:55:29,4,最大变化就是名人手印不在地上了，在海滨栏杆上，再也不用蹲在地上合影了，不过也少了份乐趣吧，【看点】107位名人掌印~
星光大道,2018-12-2613:11:02,5,友情提示：尖沙咀海滨长廊上的星光大道，自2015年以来因整修升级而暂时关闭，预计要到2019年2~3月份才恢复对外开放，所以大家这段时间就没必要跑过去了，免得白跑一趟咯。
星光大道,2018-12-1710:39:13,4,香港星光大道(英语:AvenueofStars)是位于香港九龙尖沙咀东部的尖沙咀海滨花园，沿新世界中心对出的维多利亚港。2003年，由新世界发展有限公司斥资4000万港元赞助兴建，旅游事务署、香港旅发局、康文署及香港电影金像奖协会建造，在2004年4月27日开幕，并移交予香港特别行政区政府，供市民休憩及游客观光。星光大道为表扬香港电影界的杰出人士的特色景点，仿效好莱坞星光大道，杰出电影工作者的芳名与手掌印镶嵌在特制的纪念牌匾，以年代依次排列在星光大道上，目前星光大道可容纳100名电影工作者的纪念牌匾。此外，星光大道也有多尊以电影拍摄情况及香港知名艺人为题材的塑像，供游人拍照留念，是热门的旅游景点。2015年10月8日，星光大道正式关闭，长达三年，实施优化尖沙咀海滨计划，至2018年年底工程完工。
星光大道,2018-12-1512:02:11,3,著名的香港星光大道，正好遇上翻新
星光大道,2018-12-0716:18:09,4,香港的外滩，毕竟是世界三大夜景之一，欣赏一下千万亿打造出的绝美夜景吧
星光大道,2018-12-0514:57:57,5,这里有很多影星及著名导演的手印和签名。。网红打卡地之一。。。
星光大道,2018-12-0423:49:42,3,就是一般般。。。没太多花头的地方
星光大道,2018-12-0213:46:50,5,去星光大道很方便，地铁就可以到达，沿着星光大道的手印走，有香港历来最出名的明星手印，还有李小龙的人物造型等等，附近有星巴克可以坐下来好好喝咖啡休息。
星光大道,2018-11-2623:41:57,4,到尖沙咀本想带着男友星光大道走一圈，结果一出码头，到处挤满了人，香港阿sir排着人墙维持秩序。这一幕似曾相识，和五一夜晚广州海心沙的情景一模一样。
星光大道,2018-11-2416:36:49,2,在修看不到只能周围吹吹风.
星光大道,2018-11-2116:27:37,5,星光大道是香港尖沙咀海岸的一段海滨长廊，位于梳士巴利花园南端至新世界中心之间。香港星光大道整体仿照好莱坞星光大道，为了表扬香港电影界的杰出人士而修建
星光大道,2018-11-2016:34:46,5,没错，星光大道正在装修，远远的拍一张维多利亚港，不知远方是雾是霾，铩羽而归。地上的文字很是文艺小清新。
